,Unnamed: 0_prev,Unnamed: 0.1,Unnamed: 0.1.1,playerId_prev,teamId_prev,role_prev,name,team_prev,eliminations_avg_per_10m_prev,deaths_avg_per_10m_prev,hero_damage_avg_per_10m_prev,healing_avg_per_10m_prev,ultimates_earned_avg_per_10m_prev,final_blows_avg_per_10m_prev,time_played_total_prev,total_elims_prev,total_deaths_prev,total_hero_damage_prev,total_healing_prev,total_ultimates_prev,total_final_blows_prev,Unnamed: 0_curr,playerId_curr,teamId_curr,role_curr,team_curr,eliminations_avg_per_10m_curr,deaths_avg_per_10m_curr,hero_damage_avg_per_10m_curr,healing_avg_per_10m_curr,ultimates_earned_avg_per_10m_curr,final_blows_avg_per_10m_curr,time_played_total_curr,total_elims_curr,total_deaths_curr,total_hero_damage_curr,total_healing_curr,total_ultimates_curr,total_final_blows_curr
49,49.0,49.0,49.0,4657.0,4409.0,maintank,Fissure,SEO,17.17236807,5.370267832000001,7974.901068000001,0.0,4.3087032610000024,6.244497479,9608.45932,275.00000004776984,86.00000000212765,127710.8541548376,0.0,69.00000000878309,100.00000000135674,52,4657,4409,maintank,SEO,15.99476412196154,5.701482904718348,8093.900123181617,0.0,4.4387383687740165,5.012713157839621,15680.13120341301,418.0,149.0,211522.35979801413,0.0,116.00000000000004,131.0
50,50.0,50.0,50.0,4631.0,4409.0,maindps,Fleta,SEO,20.23012521,4.308267407,10576.97638,529.9096857,3.9960741160000004,7.11800702,9609.431376999999,323.9999999226879,69.00000000222039,169397.88116626648,8486.884601236312,63.99999999184657,113.99999999949043,53,4631,4409,maindps,SEO,19.363291475423114,4.439015437053518,10457.456555339711,685.4067506941374,4.209411190309373,6.888127402324427,15679.152502834795,506.0,115.99999999999996,273273.426871568,17910.99495100975,110.0,179.99999999999997
51,51.0,51.0,51.0,4659.0,4410.0,offtank,Fury,LDN,19.59510902,2.515915232,6886.406284999999,22.57663377,3.193277025,6.338171064,12401.053740000001,404.9999999969645,51.99999999552761,142331.15735959788,466.6234144167813,65.99999998955387,130.99999996329495,54,4659,4410,offtank,LDN,19.913873881126595,2.7190097029999767,7205.18919867045,17.869768897425423,3.3317442839577183,6.6634885679154365,15667.468914508818,519.9999999999999,70.99999999999997,188145.12965554,466.6234145164489,86.99999999999996,173.99999999999991
52,52.0,52.0,52.0,8203.0,4402.0,maintank,Fusions,BOS,13.27413047,7.130104366,7635.748340999998,0.0,4.323573924,4.475278272,7910.122644,175.0000000169289,93.99999999929979,100666.17642671586,0.0,56.99999999873389,58.999999995913974,55,8203,4402,maintank,BOS,14.3496842960801,6.840671417857362,8177.8022802411415,0.0,4.4818192048031,4.835647036761238,15261.659802496433,365.0,173.99999999999997,208011.39388853317,0.0,114.0,122.99999999999996
53,53.0,53.0,53.0,4606.0,4408.0,maintank,Gamsu,SHD,18.24354412,6.2643494870000005,7185.242481,0.0,4.176232991,6.594052091,5459.465515,165.9999999908684,56.99999999697407,65379.305903220906,0.0,37.99999999494968,59.9999999915469,56,4606,4408,maintank,SHD,16.981746564524087,6.527802300569147,7045.47847749885,0.0,4.162656539493369,5.912864402689445,12684.207668602468,359.00000000000006,138.0,148943.85355544093,0.0,88.00000000000001,125.0
54,54.0,54.0,54.0,8712.0,7698.0,maintank,Gator,ATL,13.43737191,5.8788502110000005,6701.287101,0.0,4.199178722,5.8788502110000005,714.4254147,15.999999998799806,6.999999999921432,7979.283026926144,0.0,4.9999999997737765,6.999999999921432,57,8712,7698,maintank,ATL,13.437371910236076,5.8788502107282845,6701.287101222071,0.0,4.1991787219487735,5.8788502107282845,714.4254147410393,15.999999999999998,7.000000000000001,7979.283027648925,0.0,4.999999999999999,7.000000000000001
55,55.0,55.0,55.0,5210.0,4408.0,offtank,Geguri,SHD,16.85837018,5.43818393,6097.47149,0.0,3.589201394,4.241783465,5516.547507,154.9999999809369,50.00000000274827,56061.65191193847,0.0,33.00000000365271,38.99999999846596,58,5210,4408,offtank,SHD,16.858370183202798,5.438183930065417,6097.4714897964905,0.0,3.5892013938431746,4.241783465451025,5516.5475066304225,155.00000000000009,50.00000000000001,56061.651906311534,0.0,33.0,39.00000000000001
56,56.0,56.0,56.0,4666.0,4410.0,maintank,Gesture,LDN,16.35473371,4.983838971,7330.782136,0.0,4.3548107510000005,5.080612543,12400.079609999999,338.00000000725123,103.00000000636749,151503.80348327642,0.0,89.99999999813981,105.00000000127429,59,4666,4410,maintank,LDN,16.429967494501806,4.9787780286369125,7615.111666719976,0.0,4.5957951033571485,5.055374613692863,15666.494780719282,429.00000000000006,130.00000000000006,198836.84530210504,0.0,120.0,132.00000000000003
57,57.0,57.0,57.0,4413.0,7697.0,flexsupport,Gido,WAS,8.268544077,4.695716388999999,7858.324109,10157.86343,4.899877971,2.143696612,5877.697397,80.99999999727113,45.99999999445923,76981.4186004194,99508.07906932084,47.99999999294058,20.9999999938502,60,4413,7697,flexsupport,WAS,8.851892283350244,5.474869793748417,7706.7839370771,10251.828374476407,4.809698697311694,2.2001813189830086,11726.306271851065,173.00000000000003,107.0,150620.18136191374,200360.132275939,94.0,43.0
58,58.0,58.0,58.0,8713.0,7693.0,maindps,GodsB,HZS,18.13220135,4.359148151,9814.268754,96.60474994,4.080904652,5.843113478999999,12938.30768,390.9999999700189,94.0000000005685,211633.38132243708,2083.169963455303,88.00000000053222,126.000000000762,61,8713,7693,maindps,HZS,18.70130934153665,4.4133820008040665,10686.345440275214,71.93749244596728,4.4133820008040665,6.064431382399831,18897.07258170843,588.9999999999999,139.00000000000003,336567.7423634827,2265.6800268292427,139.00000000000003,191.0
59,59.0,59.0,59.0,8789.0,4410.0,flexdps,Guard,LDN,18.577940899999998,3.45253769,6192.754774,7423.766804000001,5.178806535,3.534740968,7298.978973,225.99999998456119,42.00000000466666,75334.64480061895,90309.86300475236,63.000000006999976,43.00000000072278,62,8789,4410,flexdps,LDN,18.002167964805434,3.861663790557632,6016.5871087068135,7458.365849233483,5.111025605149808,3.520928750214312,10565.394144296646,317.0,67.99999999999999,105946.02367830275,131334.2914491892,90.00000000000001,62.0
60,60.0,60.0,60.0,8741.0,7693.0,maintank,Guxue,HZS,13.80556815,6.002420934,8554.840958,0.0,4.951997271000001,3.6014525610000003,3998.386695,92.00000001312628,40.000000000491795,57009.27044051378,0.0,33.000000003404516,24.000000004293465,63,8741,7693,maintank,HZS,15.605346520657873,5.489317871588197,8565.314500277622,0.0,4.705129604218453,4.548291950744505,7651.223882913589,199.0,70.0,109225.23144865037,0.0,59.99999999999999,57.99999999999999
61,61.0,61.0,61.0,4664.0,4407.0,flexsupport,HaGoPeun,FLA,14.16330741,5.579484735,5552.743021,8587.732665000001,4.107972278,3.2495900110000004,9785.849875,231.00000007955845,90.99999999427358,90563.84932993328,140063.77104387278,67.00000000528294,53.000000004909346,64,4664,4407,flexsupport,FLA,12.883194060435624,5.247368367312264,5192.744955984136,9178.702956766678,4.2340834412105846,3.184609767748132,16579.739387452602,355.99999999999983,145.0,143490.59679287672,253634.17156338692,116.99999999999996,87.99999999999999
62,62.0,62.0,62.0,8750.0,7696.0,flexdps,Haksal,VAN,17.96875229,3.999496478,5656.6305409999995,9167.420920999999,4.9848796680000005,4.695061082,10351.30303,310.0000000413274,69.00000001865955,97589.16143107307,158157.9199280545,86.00000001925632,81.00000000690278,65,8750,7696,flexdps,VAN,18.99056824817345,3.998014368036515,5728.500626250107,9515.24840537428,5.14030418747552,4.807136323472476,12606.2578471303,399.00000000000017,84.0,120358.25995326044,199919.458129406,108.0,101.0
63,63.0,63.0,63.0,8723.0,7699.0,maindps,Happy,GZC,16.9880153,4.357315613,8810.598109999999,1512.837264,4.357315613,6.287771897000001,10878.25721,307.9999998680255,78.99999997227138,159739.92069086642,27428.388124441117,78.99999997227138,113.99999995562605,66,8723,7699,maindps,GZC,17.166693472478766,4.090637752097791,9686.055702605694,1071.6317163730484,4.51019034205654,5.768848111932782,17161.13825136423,491.0,117.0,277039.56837138534,30650.70006537437,129.00000000000003,165.0
64,64.0,64.0,64.0,4671.0,7699.0,offtank,HOTBA,GZC,17.9256655,3.254197736,6702.361844,4.005309648,3.088730055,5.791368853,10878.25721,324.99999994903874,58.999999974012795,121516.69342253648,72.61798092773094,55.99999998424575,104.99999996819444,67,4671,7699,offtank,GZC,17.693144115788122,3.2169352937796587,6561.04267536656,5.7028061166679045,2.9721684779485966,5.4548033242350735,17159.18878030777,506.0,92.0,187636.9497704506,163.09254455566406,84.99999999999999,156.0
65,65.0,65.0,65.0,4645.0,4406.0,flexdps,Hydration,GLA,15.440957699999998,5.581697546,5700.475864,9105.002129,5.320870558,3.129923857,11501.87725,296.0000001464038,107.00000003453036,109276.95609052618,174541.02808124444,102.00000003542499,60.00000000843425,68,4645,4406,flexdps,GLA,15.26732171898997,5.649581605265013,5366.840427338093,9203.882744214157,5.111526214287391,3.0601900361852143,17842.029205501083,454.00000000000006,168.00000000000009,159592.20607638362,273693.2412104608,152.00000000000003,91.0
66,66.0,66.0,66.0,8782.0,7697.0,mainsupport,Hyeonu,WAS,6.677800952999999,6.260438392999999,3572.6348399999997,7475.306214,3.7562630360000004,0.834725119,1437.599004,15.999999998238414,14.999999997300264,8560.027146066166,17910.821279735683,8.999999998859359,1.9999999994803024,69,8782,7697,mainsupport,WAS,6.677800953041069,6.260438393476001,3572.634840339715,7475.306214478678,3.756263036085601,0.8347251191301336,1437.599004149437,16.0,15.0,8560.027147769928,17910.821282744408,9.0,2.0
67,67.0,67.0,67.0,8742.0,7694.0,mainsupport,HyP,PAR,19.41787104,4.378539548,7307.229725,9425.879665,4.47372519,4.85446776,6303.471671,204.00000001961888,46.0000000019519,76768.19260837769,99026.27573763746,46.99999999834016,51.00000000490472,70,8742,7694,mainsupport,PAR,17.179847776156144,5.52914641071692,6949.2632960332885,9931.78597204728,4.541798837374612,4.67344518048692,9115.331057667732,261.00000000000006,84.0,105574.72591707113,150885.86188185212,69.0,71.0
68,68.0,68.0,68.0,8717.0,7693.0,mainsupport,iDK,HZS,12.10268141,3.6632637210000003,4230.2808479999985,5675.781028,3.106818599,2.2721509159999997,12939.281359999999,260.9999999573859,78.99999996983256,91227.99020681897,122400.87943173676,66.99999997823669,48.99999999084289,71,8717,7693,mainsupport,HZS,12.921970692478702,3.7146697076658683,4492.2694265029995,5487.169912911317,3.111432746591923,2.0637053931477043,18898.046266436577,407.0,117.0,141491.859105587,172827.9848099947,98.0,65.0
69,69.0,69.0,69.0,8754.0,7695.0,maindps,ivy,TOR,21.22339326,5.318274188,11601.7499,32.32027218,5.1194602,7.455524562999999,12071.5852,426.99999995199295,106.99999996233805,233419.1873115691,650.2615321800996,102.99999997051506,149.99999995491208,72,8754,7695,maindps,TOR,20.98341413958165,5.08293882884276,11699.440239610232,21.187433282501946,5.148104711263821,6.744668830579816,18414.543859720237,644.0000000000001,156.00000000000003,359066.4257107974,650.2615324258805,158.00000000000003,207.00000000000003
70,70.0,70.0,70.0,5872.0,4405.0,flexsupport,IZaYaKI,VAL,15.03841284,4.674101288,8352.502206000001,10881.9532,5.486988468,3.962825005,11809.75691,295.99999992103784,91.99999997332985,164401.70107183128,214188.7033299944,107.99999995842221,77.99999997653256,73,5872,4405,flexsupport,VAL,14.111597045141387,5.027473148760446,8297.759985294155,11129.314420330027,5.374195434881855,3.8139451473355113,17304.915894269943,406.99999999999983,145.0,239320.06442725656,320986.4166744947,154.99999999999997,110.0
71,71.0,71.0,71.0,4140.0,4525.0,flexdps,Jake,HOU,14.78019941,5.552782097000001,5321.516304,5755.137659,4.164586573,4.409562254,7347.668121,181.0000000448,67.99999999497739,65167.89283713756,70478.06918166809,50.999999999294566,54.000000002134506,74,4140,4525,flexdps,HOU,15.135334774230564,5.621695773285638,5068.241752131653,5944.5955285622595,4.162217062913403,4.540600432269169,11099.853588044643,280.0,104.0,93761.23566246033,109973.56667864324,76.99999999999997,84.0
72,72.0,72.0,72.0,4648.0,7697.0,maintank,Janus,WAS,7.148026803,6.841682797000001,5193.7931,0.0,3.471898733,2.450752047,5875.747414,70.00000000488322,67.00000000313507,50862.36062696008,0.0,34.000000003491046,24.00000000419243,75,4648,7697,maintank,WAS,9.517065353491262,6.85638041595607,6116.715258213431,0.0,3.7351923161551728,3.1723551178304215,11726.303839981556,186.00000000000003,134.0,119544.1027007699,0.0,73.0,62.00000000000002
73,73.0,73.0,73.0,8179.0,4409.0,mainsupport,Jecse,SEO,14.61064178,3.871195685,3786.651411,5565.0313369999985,2.934616084,2.122913763,9609.434145000001,234.00000000182598,61.999999995692775,60645.962273459714,89128.00357960463,47.000000000092975,34.000000001771056,76,8179,4409,mainsupport,SEO,13.544963141018519,4.1706242439859285,3804.18859461868,5447.06803370438,3.0610086194392125,2.104443425864459,15681.105794727802,353.99999999999994,109.0,99423.13969218732,142360.08351266384,79.99999999999999,54.99999999999999
74,74.0,74.0,74.0,8811.0,7692.0,flexdps,JinMu,CDH,16.24103052,6.58420156,7553.850420999999,5277.267004,5.047887863,5.816044712,10935.26669,296.0000000943823,119.99999999885674,137672.2814833396,96180.53680512882,92.00000000519863,106.0000000111404,77,8811,7692,flexdps,CDH,16.142269761024746,6.592131106596493,8166.0029244795705,4989.972626062245,5.155384583363924,6.1273013490800725,14198.746730983257,382.0,156.0,193245.01221525672,118085.59585332873,122.0,144.99999999999997
75,75.0,75.0,75.0,8748.0,7696.0,offtank,JJANU,VAN,19.76377349,2.897914002,6766.023074,0.0,1.7967066809999999,5.679911444,10352.27408,341.00000003919683,50.000000014956115,116739.54215608686,0.0,31.000000005131877,98.00000003069428,78,8748,7696,offtank,VAN,21.035550492879228,2.807912848597,6939.6811997681725,0.09661190678599632,1.8560779846658133,5.758600926783678,12607.228895187378,442.00000000000017,59.0,145816.9155751765,2.030014038085937,39.0,121.0
76,76.0,76.0,76.0,4653.0,4403.0,flexsupport,JJONAK,NYE,18.59509688,3.41093493,8687.211781,8413.023605,4.62126668,5.061387316,10906.10075,338.0000000488177,61.99999999712365,157906.01153362152,152922.13841376366,84.00000000783001,92.00000000511345,79,4653,4403,flexsupport,NYE,18.638153371612827,3.0437306917351585,8631.163532879129,8723.821048500611,4.62196142078302,5.03530756410508,15967.247080028057,496.0,80.99999999999999,229693.20119601488,232159.01027226445,123.0,134.00000000000003
77,77.0,77.0,77.0,4635.0,4405.0,maindps,KariV,VAL,18.52653429,4.6910134889999995,10987.40698,34.83381244,4.92853316,5.522332335,10104.42628,311.9999999286619,78.99999996347681,185035.7397296124,586.6261497522116,82.99999997292574,92.99999995444628,80,4635,4405,maindps,VAL,17.730133556625997,4.845980104414046,11008.211182586972,44.875841158457774,4.999820742649412,5.3844223382378305,15600.559302985668,461.00000000000017,126.0,286223.7522895634,1166.8137021064756,129.99999999999997,140.00000000000003
78,78.0,78.0,78.0,3981.0,4402.0,mainsupport,Kellex,BOS,11.06877077,4.97767206,4681.084661999998,6150.518013,3.209288565,2.030366235,9160.908844,169.00000006516947,75.99999999497616,71471.64979938089,93907.224767455,48.99999999676095,30.999999997950802,81,3981,4402,mainsupport,BOS,12.317257754782547,4.614429896334465,4707.370377177274,5992.3119139433875,3.4154048051609425,2.034709245627796,16513.41589576006,339.0,127.0,129557.94135618205,164922.56468677527,94.0,56.00000000000001
79,79.0,79.0,79.0,8691.0,7698.0,flexsupport,Kodak,ATL,15.07676376,5.072556031,7578.620778,9958.510804000001,5.072556031,4.227130026,4258.208261,106.99999998662905,35.999999992649286,53785.57600644309,70675.68828808426,35.999999992649286,29.99999999505724,82,8691,7698,flexsupport,ATL,15.076763760149582,5.072556031452198,7578.62077846761,9958.510804350484,5.072556031452198,4.227130026210164,4258.208261489868,107.0,36.00000000000001,53785.57601594925,70675.68829870224,36.00000000000001,30.0
80,80.0,80.0,80.0,8706.0,4407.0,mainsupport,Kris,FLA,13.79542929,4.291911335,3817.551789,5101.85658,2.63645982,2.023329629,9785.849875,224.9999999885297,70.00000000186807,62263.31449531945,83210.00429276821,42.99999999998253,32.999999995055745,83,8706,4407,mainsupport,FLA,13.173476878106053,4.342904465309688,3661.1322223136253,5023.936520622548,2.714315290818554,2.4609791970088226,16578.76671594381,364.0,120.0,101161.76171660423,138817.78595185274,74.99999999999999,67.99999999999999
81,81.0,81.0,81.0,8744.0,7694.0,mainsupport,Kruise,PAR,16.75267305,4.85446776,5339.8306950000015,5302.353964,3.426683125,3.521868767,6303.471671,175.99999997366695,51.00000000490472,56099.11918978126,55705.39666948093,36.000000006552085,37.00000000294033,84,8744,7694,mainsupport,PAR,14.808634234649107,5.528556780935668,5238.251211784571,5455.9606430051035,3.4882560641617903,3.0933591512378147,9116.303222894669,224.99999999999997,84.0,79589.14400720596,82896.98598968981,53.0,47.00000000000001
82,82.0,82.0,82.0,5865.0,4405.0,maindps,KSF,VAL,17.24005861,4.573893101,11256.02945,0.0,4.925731032,5.629406893,1705.3306289999994,48.99999998898026,12.999999998178485,31992.086303351698,0.0,13.999999998475628,15.999999996227706,85,5865,4405,maindps,VAL,17.240058610351415,4.573893100705479,11256.029445349837,0.0,4.925731031528977,5.629406893175972,1705.3306293487549,48.99999999999999,13.000000000000002,31992.086296677582,0.0,14.000000000000002,15.999999999999998
83,83.0,83.0,83.0,4647.0,4405.0,mainsupport,KuKi,VAL,11.73366431,4.434770761,3740.973075,6757.606348,3.1412959560000004,2.124994323,6494.134996,127.000000044812,47.99999999707942,40490.640275752055,73141.34645623092,34.000000001088125,22.999999998826052,86,4647,4405,mainsupport,VAL,11.058968809691232,4.303490125038217,3812.680605245477,6237.37928337222,3.0524755538061767,1.6513392340262925,11990.26801520586,221.0,86.00000000000001,76191.7705221176,124646.41553354266,60.99999999999999,33.0
84,84.0,84.0,84.0,8674.0,7699.0,flexdps,Kyb,GZC,16.45822744,3.571124822,4267.935756,7088.2906900000025,4.036923712,4.036923712,3864.32866,105.99999998198406,22.99999999682,27487.844101582614,45652.47477296363,25.99999999752531,25.99999999752531,87,8674,7699,flexdps,GZC,14.249720630769696,3.336519952570467,4344.453489013631,7812.709180443355,4.518204102439174,3.4755416172609035,8631.748171567917,204.99999999999997,48.0,62500.38076709211,112395.56363880633,65.00000000000001,50.00000000000001
85,85.0,85.0,85.0,8772.0,7692.0,flexsupport,Kyo,CDH,13.168396,5.267358399,5633.937247999997,8283.328747,4.444333649,3.346967316,10935.27261,240.00000016072258,96.00000004606358,102681.0661241886,150967.4299444912,81.00000003601842,61.00000002870003,88,8772,7692,flexsupport,CDH,12.803941622198325,5.239896901493703,5546.798229378046,8450.021603634877,4.563781172268709,3.084778014589035,14198.752646982668,303.0,123.99999999999996,131262.69340276718,199966.27768611905,108.0,72.99999999999999
86,86.0,86.0,86.0,8786.0,7692.0,offtank,lateyoung,CDH,19.26950062,5.973545193,8210.739681000001,260.6226284,4.33563764,4.913722658999999,6227.457697999997,199.99999995439126,61.99999999416456,85220.05672119586,2705.027322504289,44.99999999492758,50.99999999771094,89,8786,7692,offtank,CDH,18.270496016711842,5.773205061042775,8341.588292146233,183.7256167919653,4.075203572500783,4.482723929750861,8833.914517283441,269.00000000000006,85.00000000000001,122814.79651865365,2705.027322292328,60.00000000000002,66.00000000000001
87,87.0,87.0,87.0,4654.0,4403.0,flexdps,Libero,NYE,19.47359966,3.520650786,4761.58312,7695.132734999999,4.345803313999999,4.290793146,10907.07438,353.99999989660455,63.99999998151244,86558.23542732077,139885.64184102972,78.99999997774745,77.99999998769367,90,4654,4403,flexdps,NYE,19.636309095820586,3.2859146269215898,4654.385583574685,7770.702722470159,4.236058615429037,4.394415946846946,15155.597650647163,496.0,83.0,117566.65869271755,196282.7398742437,107.0,111.0
88,88.0,88.0,88.0,4629.0,4525.0,flexdps,LiNkzr,HOU,17.94937552,5.623624089,6260.564597,5999.910035,4.853264625,5.16140841,7788.571801000001,233.00000003438618,72.99999999834954,81268.09479755523,77884.55017856322,63.00000000177642,66.99999999261709,91,4629,4525,flexdps,HOU,18.587146779665133,5.290723427919664,6852.962606433021,5421.9159780548,4.873034736241795,5.569182555704908,8618.859144926071,267.0,76.0,98441.19905048607,77884.55018413067,70.0,79.99999999999999
89,89.0,89.0,89.0,8891.0,4408.0,flexsupport,Luffy,SHD,15.48574132,4.908426935,7640.968612000002,8102.75007,4.2170991980000005,4.147966424,8678.951640000001,224.00000004304962,70.99999999556405,110525.99511050992,117205.62668089438,61.00000000087465,59.99999999706623,92,8891,4408,flexsupport,SHD,16.22165660329639,4.6401482841987365,7826.760003781435,8736.583338204593,4.526973935803643,3.923377411029824,15904.664135694504,430.0,123.00000000000004,207469.98188471797,231587.372812748,120.0,104.0
90,90.0,90.0,90.0,4093.0,4403.0,maintank,Mano,NYE,18.26174333,4.1803990760000005,7894.14282,0.0,4.950472588999999,5.885561856,10908.049490000001,332.00000002886236,76.00000001493045,143516.1676028136,0.0,89.99999999950072,107.00000000284042,93,4093,4403,maintank,NYE,18.59830568425413,4.208101488154469,8150.926906756186,0.0,5.034692851899098,5.8988565503593895,15969.196605443954,495.0,112.0,216939.59048432115,0.0,134.0,156.99999999999997
91,91.0,91.0,91.0,8681.0,7698.0,mainsupport,Masaa,ATL,16.16379367,4.464824125,4822.6101,5830.611839,3.504039187,3.051905098,10616.31963,286.0000000568179,79.00000000455844,85330.6171207771,103166.06486881018,62.0000000087289,54.00000000132413,94,8681,7698,mainsupport,ATL,17.560087613098993,4.289487050527998,5072.143825698278,5857.394653503506,3.6192546988829983,3.306479601448665,13428.179015696047,393.0,96.0,113516.09214138982,131090.23995470998,80.99999999999999,74.0
92,92.0,92.0,92.0,4649.0,4403.0,offtank,MekO,NYE,22.33412843,2.695498258,7711.893884,15.53714684,3.135579607,6.821260898999999,10907.07438,405.9999999974711,48.9999999852774,140190.33367242516,282.44136039476984,56.99999999660027,123.99999998463107,96,4649,4403,offtank,NYE,21.755711312728053,2.780522689364207,7241.232405861211,13.933475763305152,3.0435451059256864,6.2373887356007875,15968.220712542534,579.0,74.0,192715.99547934526,370.8213604688645,81.0,165.99999999999997
93,93.0,93.0,93.0,8242.0,4409.0,offtank,Michelle,SEO,20.79417661,2.8100238660000003,7216.539154000001,34.55569281,2.497798992,4.995597983,9608.45932,333.00000008346746,45.00000000781689,115566.37148732705,553.3782810655024,40.00000000694834,79.99999999788258,97,8242,4409,offtank,SEO,19.018883423014074,2.984854943652108,7411.267069689091,21.176332022364427,2.296042264347776,5.051292981565107,15679.153889715672,497.00000000000006,78.0,193670.66150572893,553.3782809972763,60.00000000000002,132.0
94,94.0,94.0,94.0,5716.0,4404.0,mainsupport,moth,SFS,12.54722565,4.006677098,3874.0168719999997,7232.697222,3.479482743,2.425094033,11381.00199,238.0000001527151,76.00000004270905,73483.65621587596,137192.23579441578,66.00000003708944,46.00000002585021,98,5716,4404,mainsupport,SFS,13.461112342918112,3.6132459446780185,4115.898847522245,7217.930704906149,3.4715500252788813,2.5859505290342693,16937.67901134491,380.0,101.99999999999996,116189.62253749373,203758.32234305143,98.0,73.00000000000001
95,95.0,95.0,95.0,4623.0,4525.0,maintank,Muma,HOU,15.48635731,5.721348674,7230.6222819999975,0.0,4.043659965,5.248154423,13947.76032,359.9999999829332,133.0000000201697,168084.9775896457,0.0,94.00000001233265,122.00000002391981,99,4623,4525,maintank,HOU,15.287341038698852,5.660722734950571,7171.990735773887,0.0,3.9658955687977056,4.982791868489426,17700.919951677322,451.00000000000006,167.0,211584.72318017486,0.0,116.99999999999996,147.0
96,96.0,96.0,96.0,4642.0,4409.0,flexdps,Munchkin,SEO,17.54348323,5.24431527,5804.017057,8068.575870000002,4.994585972,4.370262725,9610.406202,281.00000006379156,83.99999999341884,92964.93586851098,129237.15263725928,80.000000002885,69.99999999451569,100,4642,4409,flexdps,SEO,16.718689947137438,4.897007581770235,5580.380656845329,7913.326543357362,4.973523325235393,3.672755686327676,15683.046986877918,436.99999999999983,128.00000000000003,145862.28674328327,206841.78666996962,129.99999999999997,96.0
97,97.0,97.0,97.0,8236.0,4403.0,maindps,Nenne,NYE,23.43433237,2.585477984,11514.2251,0.038574102,5.005925459,7.9214644629999995,10907.074120000001,426.0000001871754,47.00000001186029,209310.84433344068,0.7012176493774003,91.00000003418005,144.00000006147832,102,8236,4403,maindps,NYE,22.99567878262797,2.7805232514942317,11310.695446006997,0.026347999783576232,5.072576202050288,7.777950176477108,15968.217484295368,611.9999999999999,74.00000000000001,301019.40796744823,0.7012176513671876,135.0,207.0
98,98.0,98.0,98.0,4024.0,4524.0,mainsupport,neptuNo,PHI,15.24296483,5.125558348,4748.053132,4978.841269,3.209045227,3.075335009,13461.94801,342.00000009953084,115.0000000049958,106530.07401950278,111708.1705222007,72.00000001268775,69.0000000074848,103,4024,4524,mainsupport,PHI,15.143452189321264,4.651203172434387,4755.827111406855,4673.2888345633755,3.1729137920482655,2.9205229222262434,16640.855522871014,419.99999999999983,128.99999999999994,131901.71975445744,129612.54052102564,87.99999999999999,80.99999999999997
99,99.0,99.0,99.0,4626.0,4404.0,offtank,Nevix,SFS,13.83133918,4.5580549580000005,5785.457295,17.60965502,2.514788943,3.7721834139999997,3817.417771,87.99999997076763,28.999999996439772,36809.17915215765,112.03901669087894,16.000000002204178,24.000000000125084,104,4626,4404,offtank,SFS,17.375784315553027,3.97485262120494,6318.108318307082,12.723959408604458,2.8391804437178148,4.542688709948503,5283.214750647545,153.00000000000003,35.0,55633.20510578156,112.0390167236328,25.000000000000004,39.99999999999999
